MovieID,genres,movie_title,imdb_score
2951,Horror.Sci-Fi,Prophecy ,5.4
2952,Horror.Mystery.Thriller,Stir of Echoes ,7
2953,Action.Adventure.Biography.Drama.History,Spartacus: War of the Damned             ,8.6
2954,Biography.Drama,Philomena ,7.6
2955,Comedy.Drama,The Upside of Anger ,6.9
2956,Drama.Thriller,The Boys from Brazil ,7
2957,Comedy.Family.Fantasy.Romance,Aquamarine ,5.3
2958,Drama.Mystery.Romance,Paper Towns ,6.4
2959,Comedy,My Baby's Daddy ,4.5
2960,Adventure.Comedy.Drama,Nebraska ,7.8
2961,Action.Fantasy.Horror.Thriller,Tales from the Crypt: Demon Knight ,6.7
2962,Comedy.Crime.Family,Max Keeble's Big Move ,5.3
2963,Comedy.Drama,Young Adult ,6.3
2964,Action.Crime.Thriller,Crank ,7
2965,Comedy,How to Be a Player ,5.3
2966,Comedy.Drama.Romance,Living Out Loud ,6.6
2967,Comedy.Romance.Sport,Just Wright ,5.8
2968,Drama.Romance,Rachel Getting Married ,6.7
2969,Crime.Drama.Romance.Thriller,The Postman Always Rings Twice ,6.6
2970,Biography.Drama.Romance,Girl with a Pearl Earring ,7
2971,Adventure.Drama.Thriller.War,Das Boot ,8.4
2972,Drama.History.War.Western,The Alamo ,6
2973,Comedy,Sorority Boys ,5.4
2974,Drama.Fantasy.Romance,About Time ,7.8
2975,Action.Adventure.Drama.Romance,House of Flying Daggers ,7.6
2976,Drama.Thriller,Arbitrage ,6.6
2977,Sci-Fi.Thriller,Project Almanac ,6.4
2978,Biography.Drama.Music,Cadillac Records ,7
2979,Comedy.Crime,Screwed ,5.7
2980,Action.Crime.Sci-Fi.Thriller,Fortress ,5.9
2981,Comedy,For Your Consideration ,6.3
2982,Comedy.Drama,Celebrity ,6.3
2983,Comedy.Drama,Running with Scissors ,6.2
2984,Comedy.Musical.Romance,From Justin to Kelly ,2.1
2985,Comedy.Drama,Girl 6 ,5
2986,Mystery.Thriller,In the Cut ,5.3
2987,Drama.Romance,Two Lovers ,7.1
2988,Drama,Last Orders ,7
2989,Comedy.Drama.Horror.Sci-Fi,The Host ,7
2990,Adventure.Crime.Thriller,The Pursuit of D.B. Cooper ,5.7
2991,Fantasy.Horror.Thriller,Ravenous ,7.1
2992,Comedy.Drama.Romance,Charlie Bartlett ,7
2993,Drama,The Great Beauty ,7.7
2994,Comedy.Drama,The Dangerous Lives of Altar Boys ,7.1
2995,Drama.Thriller,Stoker ,6.8
2996,Drama.Romance.Sci-Fi,2046 ,7.5
2997,Crime.Drama.Romance,Married Life ,6.3
2998,Adventure.Drama.Family,Duma ,7.3
2999,Drama.Mystery.Romance,Ondine ,6.8
3000,Crime.Drama.Thriller,Brother ,7.2
3001,Comedy.Crime,Welcome to Collinwood ,6.4
3002,Comedy.Drama,Critical Care ,6
3003,Drama.Mystery.Thriller,The Life Before Her Eyes ,6.4
3004,Comedy.Drama.Romance,Darling Companion ,5.1
3005,Crime.Drama.Thriller,Trade ,7.5
3006,Drama.Romance.War,Fateless ,7.1
3007,Comedy,Breakfast of Champions ,4.6
3008,Comedy.Drama,A Woman a Gun and a Noodle Shop ,5.7
3009,Mystery.Romance.Sci-Fi.Thriller,Cypher ,6.8
3010,Drama.History.War,City of Life and Death ,7.7
3011,Adventure.Animation.Comedy.Family.Fantasy.Sci-Fi,Home ,6.7
3012,Action.Adventure.Animation.Comedy.Family,Legend of Kung Fu Rabbit ,3.2
3013,Action.Adventure.Drama.Sci-Fi,Space Battleship Yamato ,6.1
3014,Action.Drama.War,5 Days of War ,5.6
3015,Fantasy.Mystery.Thriller,Triangle ,6.9
3016,Drama,10 Days in a Madhouse ,7.5
3017,Biography.Drama,Heaven Is for Real ,5.8
3018,Comedy.Crime,Snatch ,8.3
3019,Family.Musical,Dancin' It's On ,2.8
3020,Fantasy.Horror,Pet Sematary ,6.6
3021,Drama,Madadayo ,7.5
3022,Drama.Thriller,The Cry of the Owl ,6
3023,Drama,A Tale of Three Cities ,6.2
3024,Comedy.Fantasy.Horror,Gremlins ,7.2
3025,Action.Adventure.Fantasy.Sci-Fi,Star Wars: Episode IV - A New Hope ,8.7
3026,Comedy,Dirty Grandpa ,6
3027,Drama.Romance.War,Doctor Zhivago ,8
3028,Adventure.Crime.Drama.Mystery.Thriller,Trash ,7.2
3029,Comedy.Drama.Family.Music.Musical.Romance,High School Musical 3: Senior Year ,4.5
3030,Biography.Drama.Sport,The Fighter ,7.9
3031,Action.Comedy.Documentary,Jackass Number Two ,7.1
3032,Comedy.Crime,My Cousin Vinny ,7.5
3033,Drama.Fantasy.Music.Romance,If I Stay ,6.8
3034,Action.Comedy.Crime,Drive Hard ,4.3
3035,Comedy.Sport,Major League ,7.2
3036,Comedy,St. Trinian's ,5.8
3037,Crime.Thriller,Phone Booth ,7.1
3038,Drama.Romance,A Walk to Remember ,7.4
3039,Crime.Drama,Dead Man Walking ,7.6
3040,Drama.Romance,Cruel Intentions ,6.9
3041,Horror.Mystery,Saw VI ,6
3042,Comedy,History of the World: Part I ,6.9
3043,Drama,The Secret Life of Bees ,7.3
3044,Comedy.Crime,Corky Romano ,4.6
3045,Crime.Drama.Thriller,Raising Cain ,6
3046,Drama,F.I.S.T. ,6.4
3047,Horror.Sci-Fi,Invaders from Mars ,5.5
3048,Drama.Romance,Brooklyn ,7.5
3049,Adventure.Drama.History.War,Barry Lyndon ,8.1
3050,Comedy.Sport,Out Cold ,6.3
3051,Comedy,The Ladies Man ,5.1
3052,Comedy.Drama,Quartet ,6.8
3053,Comedy,Tomcats ,5.3
3054,Crime.Drama.Thriller,Frailty ,7.3
3055,Biography.Drama.History,Woman in Gold ,7.3
3056,Biography.Drama,Kinsey ,7.1
3057,Comedy.Fantasy.Horror,Army of Darkness ,7.6
3058,Comedy.Romance,Slackers ,5.3
3059,Drama.Romance,What's Eating Gilbert Grape ,7.8
3060,Biography.Drama.History,The Visual Bible: The Gospel of John ,7.7
3061,Crime.Drama,Vera Drake ,7.7
3062,Comedy.Music.Romance,The Guru ,5.4
3063,Comedy.Drama.Romance,The Perez Family ,6.2
3064,Drama.Music,Inside Llewyn Davis ,7.4
3065,Drama.Romance.Thriller,O ,6.2
3066,Adventure.Drama.Romance,Return to the Blue Lagoon ,5.1
3067,Drama.History,The Molly Maguires ,6.9
3068,Comedy.Musical.Romance,Romance & Cigarettes ,6.3
3069,Biography.Drama.Music,Copying Beethoven ,6.8
3070,Fantasy.Horror,Poltergeist ,7.4
3071,Crime.Drama.Thriller,Brighton Rock ,5.7
3072,Horror.Mystery,Saw V ,5.8
3073,Crime.Drama.Thriller,Machine Gun McCain ,6.2
3074,Comedy.Drama.Romance,LOL ,4.3
3075,Crime.Drama.Mystery.Thriller,Jindabyne ,6.4
3076,Drama,Kabhi Alvida Naa Kehna ,6
3077,Comedy.Romance,An Ideal Husband ,6.9
3078,Horror.Sci-Fi.Thriller,The Last Days on Mars ,5.5
3079,Horror,Darkness ,5.4
3080,Adventure.Mystery.Sci-Fi,2001: A Space Odyssey ,8.3
3081,Family.Sci-Fi,E.T. the Extra-Terrestrial ,7.9
3082,Comedy.Drama.Romance,In the Land of Women ,6.5
3083,Adventure.Drama,The Blue Butterfly ,6.3
3084,Comedy.Drama,There Goes My Baby ,6.4
3085,Comedy,Lovesick             ,7.9
3086,Comedy,Housefull ,5.3
3087,Drama.History.Romance.Western,September Dawn ,5.8
3088,Drama.History.War,For Greater Glory: The True Story of Cristiada ,6.6
3089,Comedy.Drama.Music,La Famille Bélier ,7.4
3090,Drama,Good Will Hunting ,8.3
3091,Drama.Thriller,Misconduct ,5.3
3092,Horror.Mystery,Saw III ,6.2
3093,Action.Comedy.War,Stripes ,6.9
3094,Comedy.Sport,Bring It On ,5.9
3095,Action.Horror.Sci-Fi.Thriller,The Purge: Election Year ,6.1
3096,Comedy.Romance,She's All That ,5.8
3097,Drama,Precious ,7.3
3098,Horror.Mystery,Saw IV ,5.9
3099,Drama.Horror.Mystery.Thriller,White Noise ,5.5
3100,Comedy.Drama.Romance,Madea's Family Reunion ,5
3101,Drama.Sport,The Color of Money ,7
3102,Action.Drama.History.War,The Longest Day ,7.8
3103,Comedy.Drama.Family.Sport,The Mighty Ducks ,6.4
3104,Horror.Mystery.Thriller,The Grudge ,5.9
3105,Comedy.Sport,Happy Gilmore ,7
3106,Horror.Mystery,Jeepers Creepers ,6.1
3107,Adventure.Comedy.Music.Sci-Fi,Bill & Ted's Excellent Adventure ,6.9
3108,Drama.Family.Musical,Oliver! ,7.5
3109,Comedy.Drama,The Best Exotic Marigold Hotel ,7.3
3110,Animation.Comedy.Family.Mystery.Sci-Fi,Recess: School's Out ,6.5
3111,Action.Adventure.Sci-Fi.Thriller,Mad Max Beyond Thunderdome ,6.2
3112,Action.Adventure.Thriller,Commando ,6.7
3113,Horror.Mystery.Thriller,The Boy ,6
3114,Horror.Mystery.Thriller,Devil ,6.3
3115,Comedy.Drama,Friday After Next ,5.8
3116,Fantasy.Horror.Thriller,Insidious: Chapter 3 ,6.1
3117,Action.Comedy.Drama.Music,The Last Dragon ,6.9
3118,Comedy.Crime,Snatch ,8.3
3119,Horror.Sci-Fi,The Lawnmower Man ,5.4
3120,Comedy.Drama.Music.Romance,Nick and Norah's Infinite Playlist ,6.7
3121,Adventure.Comedy.Drama.Fantasy,Dogma ,7.4
3122,Comedy.Drama,The Banger Sisters ,5.6
3123,Fantasy.Horror.Sci-Fi,Twilight Zone: The Movie ,6.5
3124,Action.Thriller,Road House ,6.5
3125,Action.Comedy.Crime,A Low Down Dirty Shame ,5.8
3126,Drama.Thriller,Swimfan ,5
3127,Comedy.Romance,Employee of the Month ,5.5
3128,Comedy.Romance,Can't Hardly Wait ,6.5
3129,Crime.Drama,The Outsiders ,7.2
3130,Adventure.Family.Fantasy,Pete's Dragon ,7.3
3131,Horror.Sci-Fi.Thriller,The Dead Zone ,7.2
3132,Horror.Mystery.Thriller,Sinister 2 ,5.2
3133,Drama.Music,Sparkle ,5.7
3134,Horror.Mystery.Thriller,Valentine ,4.7
3135,Mystery.Sci-Fi.Thriller,The Fourth Kind ,5.9
3136,Comedy.Drama.Music,A Prairie Home Companion ,6.8
3137,Drama.Thriller,Sugar Hill ,5.9
3138,Action.Thriller,Invasion U.S.A. ,5.3
3139,Comedy.Drama.Music.Romance,Roll Bounce ,6
3140,Comedy.Drama,Rushmore ,7.7
3141,Action.Sci-Fi.Thriller,Skyline ,4.4
3142,Comedy.Drama,The Second Best Exotic Marigold Hotel ,6.6
3143,Drama.Family,Kit Kittredge: An American Girl ,6.7
3144,Comedy.Family.Romance,The Perfect Man ,5.5
3145,Drama.Music.Romance,Mo' Better Blues ,6.5
3146,Action.Comedy,Kung Pow: Enter the Fist ,6.2
3147,Comedy.Horror.Sci-Fi,Tremors ,7.1
3148,Horror.Thriller,Wrong Turn ,6.1
3149,Western,The Long Riders ,7.1
3150,Action.Crime.Drama.Mystery.Thriller,The Corruptor ,6
3151,Drama,Mud ,7.4
3152,Comedy.Crime,Reno 911!: Miami ,5.9
3153,Documentary.Music,One Direction: This Is Us ,4.1
3154,Comedy,The Goods: Live Hard Sell Hard ,5.8
3155,Adventure.Animation.Comedy.Family,Hey Arnold! The Movie ,5.9
3156,Biography.Drama,My Week with Marilyn ,7
3157,Comedy.Crime.Drama.Thriller,The Matador ,6.8
3158,Drama.Romance,Love Jones ,7.4
3159,Mystery.Thriller,The Gift ,7.1
3160,Adventure.Drama,End of the Spear ,7
3161,Comedy.Romance,Get Over It ,5.8
3162,Comedy,Office Space ,7.8
3163,Comedy.Romance.Thriller,Drop Dead Gorgeous ,6.5
3164,Biography.Crime.Drama.Romance,Big Eyes ,7
3165,Comedy.Crime.Thriller,Very Bad Things ,6.3
3166,Comedy.Romance,Sleepover ,5.3
3167,Mystery.Thriller,Body Double ,6.8
3168,Action.Comedy.Romance,MacGruber ,5.5
3169,Crime.Drama.Thriller,Dirty Pretty Things ,7.4
3170,Comedy,Movie 43 ,4.3
3171,Action.Romance.Thriller,The Tourist ,6
3172,Comedy.Fantasy.Romance,Over Her Dead Body ,5.2
3173,Adventure.Comedy.Drama.Romance.Sci-Fi,Seeking a Friend for the End of the World ,6.7
3174,Comedy,Cedar Rapids ,6.3
3175,Comedy.Crime.Drama.Mystery.Romance,Bones             ,7.9
3176,Crime.Drama,American History X ,8.6
3177,Action.Horror.Thriller,The Collection ,6.1
3178,Animation.Comedy.Family.Fantasy.Musical,Teacher's Pet ,5.8
3179,Drama.Music.Mystery.Romance,The Red Violin ,7.7
3180,Biography.Drama,The Straight Story ,8
3181,Action.Crime.Drama,Deuces Wild ,5.6
3182,Comedy.Drama,Bad Words ,6.7
3183,Comedy.Romance.Sport,Run Fatboy Run ,6.6
3184,Comedy.Sci-Fi,Heartbeeps ,4.2
3185,Drama,Black or White ,6.6
3186,Comedy.Family.Romance,On the Line ,4.1
3187,Adventure.Biography.Drama.War,Rescue Dawn ,7.3
3188,Comedy.Drama.Music,Danny Collins ,7.1
3189,Comedy.Drama,Jeff Who Lives at Home ,6.5
3190,Drama.Romance,I Am Love ,7
3191,Drama.Mystery.Sci-Fi,Atlas Shrugged II: The Strike ,5.5
3192,Action.Crime.Drama.Thriller,Romeo Is Bleeding ,6.6
3193,Crime.Drama.Mystery.Thriller,The Limey ,7.1
3194,Crime.Drama.Thriller,Crash ,7.9
3195,Drama.Romance,The House of Mirth ,7.1
3196,Action.Drama.Thriller,Malone ,5.6
3197,Drama.Romance.Sport,Peaceful Warrior ,7.3
3198,Comedy,Bucky Larson: Born to Be a Star ,3.3
3199,Comedy.Drama.Music,Bamboozled ,6.5
3200,Horror.Mystery.Thriller,The Forest ,4.8
3201,Adventure.Mystery.Thriller,Sphinx ,5.2
3202,Comedy.Drama,While We're Young ,6.3
3203,Drama.Romance,A Better Life ,7.2
3204,Drama.Mystery.Thriller,Spider ,6.8
3205,Comedy.Crime.Romance,Gun Shy ,5.7
3206,Drama.Romance,Nicholas Nickleby ,7.2
3207,Biography.Crime.Drama,The Iceman ,6.9
3208,Drama,Dekalog             ,9.1
3209,Action.Adventure.Romance.Sci-Fi,Krrish ,6.3
3210,Comedy.Crime.Thriller,Cecil B. DeMented ,6.2
3211,Crime.Drama.Romance.Thriller,Killer Joe ,6.7
3212,Comedy.Drama,The Joneses ,6.5
3213,Crime.Drama.Thriller,Owning Mahowny ,7.2
3214,Comedy,The Brothers Solomon ,5.3
3215,Drama.Romance,My Blueberry Nights ,6.7
3216,Drama,Illuminata ,6.2
3217,Comedy.Romance,Swept Away ,3.6
3218,Action.Comedy.Thriller,War Inc. ,5.7
3219,Action.Comedy.Sport,Shaolin Soccer ,7.3
3220,Drama,The Brown Bunny ,5
3221,Comedy.Crime.Thriller,The Swindle ,6.6
3222,Biography.Drama,Rosewater ,6.6
3223,Drama.Romance,The Chambermaid on the Titanic ,6.8
3224,Drama.Thriller.War,Coriolanus ,6.2
3225,Comedy.Drama,Imaginary Heroes ,7.3
3226,Action.Comedy.Drama,High Heels and Low Lifes ,6.2
3227,Comedy.Drama,World's Greatest Dad ,6.9
3228,Comedy.Horror.Thriller,Severance ,6.6
3229,Drama.Thriller,Edmond ,6.3
3230,Drama,Welcome to the Rileys ,7
3231,Comedy.Crime,Police Academy: Mission to Moscow ,3.3
3232,Drama,Blood Done Sign My Name ,6.7
3233,Drama.History.War,Cinco de Mayo La Batalla ,6.2
3234,Comedy.Drama.Romance,Elsa & Fred ,6.5
3235,Comedy,An Alan Smithee Film: Burn Hollywood Burn ,3.5
3236,Comedy.Drama,The Open Road ,5.5
3237,Comedy.Romance,The Good Guy ,5.9
3238,Comedy.Drama,Motherhood ,4.7
3239,Drama,Free Style ,4.2
3240,Drama.Mystery.Thriller,Strangerland ,5.2
3241,Comedy.Crime.Music,The Janky Promoters ,5.2
3242,Comedy.Romance,Blonde Ambition ,3.9
3243,Crime.Mystery.Thriller,The Oxford Murders ,6.1
3244,Horror.Thriller,The Reef ,5.8
3245,Comedy.Drama,Eulogy ,6.7
3246,Drama.Fantasy.Horror.Thriller,White Noise 2: The Light ,5.7
3247,Drama.Music,You Got Served: Beat the World ,4.5
3248,Drama.Thriller,Fifty Dead Men Walking ,6.9
3249,Adventure.Animation,Jungle Shuffle ,4.8
3250,Drama.War,Adam Resurrected ,6.3
3251,Comedy.Drama.Romance,Of Horses and Men ,6.9
3252,Comedy.Drama.Horror.Romance,It's a Wonderful Afterlife ,5.4
3253,Action.Horror.Sci-Fi,The Devil's Tomb ,3.8
3254,Drama.Romance,Partition ,7
3255,Comedy,Good Intentions ,5.2
3256,Action.Adventure.Comedy.Western,The Good the Bad the Weird ,7.3
3257,Horror.Thriller,Nurse 3D ,4.6
3258,Action.Comedy.Drama.Western,Gunless ,6.5
3259,Comedy.Drama.Romance,Adventureland ,6.8
3260,Drama.Romance,The Lost City ,6.7
3261,Comedy,Next Friday ,6.1
3262,Action.Crime.Drama.Thriller,American Heist ,5.2
3263,Action.Adventure.Thriller,You Only Live Twice ,6.9
3264,Action.Comedy.Crime.Drama,Plastic ,6
3265,Drama.Romance,Amour ,7.9
3266,Horror.Thriller,Poltergeist III ,4.5
3267,Action.Horror,Re-Kill ,5.1
3268,Action.Adventure.Comedy.Crime,It's a Mad Mad Mad Mad World ,7.6
3269,Comedy.Crime.Drama.Mystery,Volver ,7.6
3270,Adventure.Animation.Fantasy.Horror.Sci-Fi,Heavy Metal ,6.7
3271,Adventure.Comedy.Sci-Fi,Gentlemen Broncos ,6.1
3272,Drama.War,Richard III ,7.5
3273,Action.Horror.Thriller,Into the Grizzly Maze ,5.3
3274,Action.Drama.Romance.Thriller,Kites ,6
3275,Drama.Sci-Fi,Melancholia ,7.1
3276,Biography.Comedy.Drama.Family.Romance,Red Dog ,7.5
3277,Drama.Romance,Jab Tak Hai Jaan ,6.9
3278,Horror.Sci-Fi,Alien ,8.5
3279,Horror.Thriller,The Texas Chain Saw Massacre ,7.5
3280,Biography.Drama.Music,The Runaways ,6.6
3281,Drama.Family.Musical.Romance,Fiddler on the Roof ,8
3282,Action.Adventure.Thriller,Thunderball ,7
3283,Comedy.Horror.Sci-Fi,Detention ,5.8
3284,Comedy.Drama.Romance,Loose Cannons ,7.3
3285,Action.Crime.Drama.Romance.Thriller,Set It Off ,6.8
3286,Comedy.Drama,The Best Man ,6.7
3287,Fantasy.Horror,Child's Play ,6.5
3288,Documentary.Drama,Sicko ,8
3289,Action.Horror.Sci-Fi.Thriller,The Purge: Anarchy ,6.5
3290,Comedy.Drama.Romance,Down to You ,4.9
3291,Adventure.Comedy,Harold & Kumar Go to White Castle ,7.1
3292,Drama.Thriller,The Contender ,7
3293,Crime.Drama.Thriller,Boiler Room ,7
3294,Comedy,Trading Places ,7.5
3295,Horror,Black Christmas ,4.5
3296,Comedy.Romance,Breakin' All the Rules ,5.5
3297,Action.Biography.Drama.History.Romance.War,Henry V ,7.7
3298,Comedy.Drama,The Savages ,7.2
3299,Comedy.Romance,Chasing Papi ,4.8
3300,Action.Crime.Drama.Thriller,The Way of the Gun ,6.7
3301,Comedy.Drama,Igby Goes Down ,7
3302,Comedy,PCU ,6.5
3303,Drama.Family.Romance,The Ultimate Gift ,7.4
3304,Drama.Romance,The Bold and the Beautiful             ,3.5
3305,Action.Adventure.Comedy.Romance.Sci-Fi,The Ice Pirates ,5.7
3306,Biography.Drama.Sport,Gracie ,6.2
3307,Comedy.Drama.Romance,Trust the Man ,5.7
3308,Comedy.Music,Hamlet 2 ,6.4
3309,Drama.Music,Velvet Goldmine ,7
3310,Fantasy.Horror.Mystery.Thriller,The Wailing ,7.7
3311,Documentary.Music,Glee: The 3D Concert Movie ,5.4
3312,Action.Adventure.Drama.History.War,The Legend of Suriyothai ,6.6
3313,Horror,Two Evil Eyes ,6.1
3314,Comedy,Barbecue ,6.1
3315,Drama,All or Nothing ,7.6
3316,Drama,Princess Kaiulani ,6.2
3317,Drama.Family,Opal Dream ,6.6
3318,Action.Crime.Thriller,Heist ,6.1
3319,Drama.History.Thriller.War,Flame and Citron ,7.3
3320,Comedy.Music.Romance,Undiscovered ,4.2
3321,Crime.Drama.Mystery.Thriller,Red Riding: In the Year of Our Lord 1974 ,7.1
3322,Drama,The Girl on the Train ,6
3323,Drama.Romance,Veronika Decides to Die ,6.5
3324,Adventure.Comedy,Crocodile Dundee ,6.5
3325,Action.Animation.Fantasy.Horror.Mystery.Sci-Fi.Thriller,Ultramarines: A Warhammer 40000 Movie ,5.7
3326,Mystery.Sci-Fi.Thriller,The I Inside ,6.1
3327,Drama.History.War,Beneath Hill 60 ,7.1
3328,Crime.Drama,Polisse ,7.3
3329,Crime.Mystery.Thriller,Awake ,6.5
3330,Action.Adventure.Animation.Drama.Fantasy.Sci-Fi,Star Wars: The Clone Wars             ,7.9
3331,Action.Crime.Thriller,Skin Trade ,5.7
3332,Comedy.Fantasy.Horror,The Lost Boys ,7.2
3333,Drama.Music.Romance,Crazy Heart ,7.3
3334,Drama.Music.Romance,The Rose ,6.9
3335,Comedy,Baggage Claim ,5
3336,Adventure.Comedy.Fantasy.Sci-Fi,Barbarella ,5.9
3337,Adventure.Family,Shipwrecked ,6.7
3338,Comedy.Drama,Election ,7.3
3339,Drama,The Namesake ,7.6
3340,Comedy,The DUFF ,6.5
3341,Drama.Music.Romance,Glitter ,2.1
3342,Drama.Horror.Mystery.Thriller,The Haunting in Connecticut 2: Ghosts of Georgia ,5.3
3343,Action.Drama,Silmido ,7.2
3344,Biography.Drama.Romance,Bright Star ,7
3345,Adventure.Drama.Thriller,My Name Is Khan ,8
3346,Drama.Music.Romance,Footloose ,6.5
3347,Action.Adventure.Drama,All Is Lost ,6.9
3348,Adventure.Drama.Thriller,Limbo ,7.1
3349,Comedy.Drama.Romance,Namastey London ,7.3
3350,Drama.War,The Wind That Shakes the Barley ,7.5
3351,Comedy.Drama.Musical.Romance,Yeh Jawaani Hai Deewani ,6.9
3352,Action.Drama.Family.Sport,The Karate Kid ,7.2
3353,Biography.Drama.History.Romance,Quo Vadis ,7.2
3354,Horror.Musical.Sci-Fi,Repo! The Genetic Opera ,6.7
3355,Action.Adventure,Valley of the Wolves: Iraq ,6
3356,Crime.Drama,Pulp Fiction ,8.9
3357,Adventure.Comedy.Family.Musical,The Muppet Movie ,7.7
3358,Crime.Drama.Thriller,Nightcrawler ,7.9
3359,Comedy.Horror.Thriller,Club Dread ,5.6
3360,Biography.Drama.Family.Musical.Romance,The Sound of Music ,8
3361,Comedy.Fantasy.Romance,Splash ,6.2
3362,Comedy.Drama,Little Miss Sunshine ,7.9
3363,Adventure.Drama,Stand by Me ,8.1
3364,Drama.Horror.Sci-Fi.Thriller,28 Days Later... ,7.6
3365,Drama.Music,You Got Served ,3.5
3366,Biography.Crime.Drama,Escape from Alcatraz ,7.6
3367,Comedy.Drama.Music.Romance,Brown Sugar ,6.5
3368,Comedy.Crime.Drama.Romance.Thriller,A Thin Line Between Love and Hate ,5.6
3369,Comedy.Drama.Romance,50/50 ,7.7
3370,Horror.Mystery.Thriller,Shutter ,5.2
3371,Comedy.Fantasy.Horror,Creepshow ,6.9
3372,Comedy.Romance,That Awkward Moment ,6.1
3373,Comedy.Fantasy.Sci-Fi,Modern Problems ,5
3374,Adventure,Kicks ,7.8
3375,Comedy.Drama.Romance,Much Ado About Nothing ,7.4
3376,Action.Adventure.Thriller,On Her Majesty's Secret Service ,6.8
3377,Action.Crime.Drama.Thriller,The Player             ,7.1
3378,Fantasy.Horror.Mystery.Thriller,New Nightmare ,6.4
3379,Comedy.Drama.Romance,Drive Me Crazy ,5.7
3380,Drama,Akeelah and the Bee ,7.5
3381,Comedy.Crime,Half Baked ,6.7
3382,Comedy.Romance,New in Town ,5.6
3383,Drama.Thriller,Syriana ,7
3384,Crime.Drama,American Psycho ,7.6
3385,Drama.Romance,The Good Girl ,6.5
3386,Action.Comedy.Crime.Thriller,Bon Cop Bad Cop ,7
3387,Action.Crime.Thriller,The Boondock Saints II: All Saints Day ,6.3
3388,Drama.Romance,The City of Your Final Destination ,6.4
3389,Comedy.Drama.Romance,Enough Said ,7.1
3390,Comedy.Romance,Easy A ,7.1
3391,Comedy.Drama.Romance,The Inkwell ,6.5
3392,Drama.Horror,Shadow of the Vampire ,6.9
3393,Comedy.Drama,Prom ,5.4
3394,Comedy.Romance,The Pallbearer ,4.9
3395,Comedy,Held Up ,5.1
3396,Comedy.Fantasy.Romance,Woman on Top ,5.3
3397,Drama.Romance,Howards End ,7.5
3398,Adventure.Drama.Fantasy.Mystery,Preacher             ,8.3
3399,Animation.Comedy.Drama.Romance,Anomalisa ,7.3
3400,Comedy.Drama,Another Year ,7.3
3401,Comedy.Crime.Musical.Romance,8 Women ,7.1
